store_name,si,gu,ro,zip_code,addr,tel,x_code,y_code
연합약국,경북,영덕군,중앙길,36434,경상북도 영덕군 영덕읍 중앙길 108-47 (영덕읍),054-733-7588,129.3680957,36.4119152
대구약국,경북,영덕군,중앙길,36434,경상북도 영덕군 영덕읍 중앙길 108-37 108,054-733-3388,129.3680709,36.4117953
신광동약국,경북,포항북구,대신로,37723,경상북도 포항시 북구 대신로 38 (대신동),054-232-0401,129.3679989,36.0474815
선린약국,경북,포항북구,대신로,37723,경상북도 포항시 북구 대신로 42 (대신동),054-244-2552,129.3679517,36.0479304
토마토약국,경북,포항북구,대신로,37723,경상북도 포항시 북구 대신로 46-1 (대신동),054-244-6254,129.3679431,36.0482762
보성약국,경북,포항남구,중앙로,37775,경상북도 포항시 남구 중앙로 131 (해도동),054-273-9200,129.3678015,36.0248404
한동약국,경북,포항북구,대신로,37725,경상북도 포항시 북구 대신로 41 (대신동),054-231-9191,129.3674472,36.0479501
무룡메디칼약국,울산,울산북구,화봉로,44241,울산광역시 북구 화봉로 75 (화봉동),052-289-5344,129.3673296,35.5886182
독일약국,경북,포항북구,죽도로,791818,경상북도 포항시 북구 죽도로 59 (죽도동),054-241-0354,129.3668539,36.0330432
송정약국,울산,울산북구,화산6길,44236,"울산광역시 북구 화산6길 8 S 타워 102,103호 (화봉동)",052-700-4189,129.3668511,35.5969505
즐거운약국,경북,포항북구,죽도로,37741,경상북도 포항시 북구 죽도로 55 (죽도동),054-251-1817,129.3664557,36.0330171
하나약국,울산,울산북구,화봉로,44241,"울산광역시 북구 화봉로 67 (화봉동, 경남은행)",052-287-4441,129.366249,35.588621
두꺼비약국,경북,포항북구,불종로,37736,경상북도 포항시 북구 불종로 57 (상원동),054-247-2455,129.3661381,36.0384045
한독약국,경북,포항북구,중앙로,37741,경상북도 포항시 북구 중앙로 228 (죽도동),054-231-2174,129.3661105,36.0333412
장약국,경북,포항북구,중앙로,37741,경상북도 포항시 북구 중앙로 228-1 (죽도동),054-283-8046,129.3660435,36.0334186
푸름약국,울산,울산북구,화산중앙로,44240,울산광역시 북구 화산중앙로 84 푸름약국 (화봉동),052-222-8085,129.3660229,35.5941672
거북이약국,경북,포항북구,중흥로,37773,경상북도 포항시 북구 중흥로 340 (죽도동),054-253-2716,129.3657659,36.0320695
화봉금강산약국,울산,울산북구,상방로,44242,울산광역시 북구 상방로 106 (연암동),052-288-5506,129.3657343,35.5876942
성화약국,경북,포항북구,중흥로,37773,경상북도 포항시 북구 중흥로 338 (죽도동),054-281-2437,129.36571,36.0319738
개풍약국,경북,포항북구,죽도시장길,791843,경상북도 포항시 북구 죽도시장길 2 (죽도동),054-247-9500,129.3656868,36.0348246
포항세명약국,경북,포항북구,중앙로,37741,경상북도 포항시 북구 중앙로 242 (죽도동),054-244-9801,129.3656744,36.0345768
화봉약국,울산,울산북구,화봉로,44242,울산광역시 북구 화봉로 60 (연암동),052-289-7658,129.3656652,35.5879252
리드팜성신약국,경북,포항북구,칠성로,37740,경상북도 포항시 북구 칠성로 34 (남빈동),054-248-3962,129.3655665,36.03623
오거리약국,경북,포항북구,중흥로,37745,경상북도 포항시 북구 중흥로 343 (죽도동),054-251-0111,129.3655568,36.0324644
미리내약국,경북,포항북구,중앙로,37737,경상북도 포항시 북구 중앙로 283-2 (상원동),054-247-8262,129.3655099,36.0382288
미래약국,경북,포항북구,중흥로,37745,경상북도 포항시 북구 중흥로 345 (죽도동),054-273-9652,129.3654479,36.0326502
온누리대왕약국,경북,포항북구,중앙로,791819,경상북도 포항시 북구 중앙로 237 (죽도동),054-247-5255,129.3653857,36.0340348
백약국,경북,포항북구,죽도로,37745,경상북도 포항시 북구 죽도로 48 (죽도동),054-261-5354,129.365341,36.0327851
에일린약국,울산,울산북구,호계매곡1로,44225,"울산광역시 북구 호계매곡1로 31 b11호 (매곡동, 드림인시티 에일린의뜰 1차)",052-282-0185,129.3652533,35.6370317
새경북약국,경북,포항북구,중앙로,37739,경상북도 포항시 북구 중앙로 241 (죽도동),054-232-8989,129.3652378,36.0343744
진약국,경북,포항북구,중흥로,37745,경상북도 포항시 북구 중흥로 331-1 (죽도동),,129.3648565,36.0317022
천우당온누리약국,경북,포항북구,중앙로,37737,경상북도 포항시 북구 중앙로 261 1층 (남빈동),054-247-3863,129.3647088,36.0364327
지성약국,경북,포항북구,중흥로,37745,경상북도 포항시 북구 중흥로 329 (죽도동),054-282-6730,129.3646668,36.0314523
신국제약국,경북,포항북구,중앙상가2길,37737,경상북도 포항시 북구 중앙상가2길 21 (남빈동),054-252-1830,129.3644562,36.0362678
진보약국,경북,포항북구,중앙로,37720,경상북도 포항시 북구 중앙로 394 (대신동),054-247-1171,129.3643261,36.0476202
수퍼약국,경북,포항북구,죽도로,37739,경상북도 포항시 북구 죽도로 27 (죽도동),054-241-1590,129.3641292,36.0341549
헬스플러스약국,경북,포항북구,중흥로,37745,경상북도 포항시 북구 중흥로 319 굿모닝메디칼센터 1층 (죽도동),054-282-4424,129.364082,36.0307494
모아약국,경북,포항북구,중흥로,37745,"경상북도 포항시 북구 중흥로 315-1 101호 (죽도동, 델라이츠)",054-255-3784,129.363833,36.0304838
명강약국,경북,포항북구,중흥로,37774,경상북도 포항시 북구 중흥로 306 (죽도동),054-244-2367,129.3637538,36.0294133
햇님약국,경북,포항북구,새천년대로933번길,37636,경상북도 포항시 북구 새천년대로933번길 5 (우현동),054-242-8833,129.3629018,36.0549488
정담온누리약국,경북,포항북구,새천년대로,37721,경상북도 포항시 북구 새천년대로 906 (우현동),054-254-6242,129.3628192,36.0209487
키다리약국,경북,포항남구,포스코대로353번길,37816,경상북도 포항시 남구 포스코대로353번길 8-1 (대도동),054-232-6167,129.3627887,36.017734
에덴약국,경북,포항남구,제내길47번길,37869,경상북도 포항시 남구 대송면 제내길47번길 2 (),054-285-2208,129.3627673,35.9820027
늘푸른약국,경북,포항북구,중흥로,37745,경상북도 포항시 북구 중흥로 299 (죽도동),054-276-3989,129.362741,36.029155
큰나무약국,경북,포항북구,중흥로,37745,경상북도 포항시 북구 중흥로 297 1층 (죽도동),054-275-0120,129.3626984,36.0290165
이화약국,경북,포항남구,포스코대로353번길,37816,경상북도 포항시 남구 포스코대로353번길 7 (대도동),054-273-5220,129.3625006,36.0178905
우현열린약국,경북,포항북구,중앙로,37721,경상북도 포항시 북구 중앙로 438 (우현동),054-246-0369,129.3622227,36.0511254
동산약국,경북,포항북구,용당로,37707,경상북도 포항시 북구 용당로 109 (대흥동),054-247-6550,129.3621139,36.037178
정문약국,경북,포항남구,포스코대로,37816,경상북도 포항시 남구 포스코대로 353 (대도동),054-275-7457,129.3620855,36.0174011
참사랑약국,경북,포항남구,포스코대로,37816,경상북도 포항시 남구 포스코대로 353 (대도동),054-278-7454,129.3620855,36.0174011
세원약국,경북,포항북구,중흥로,37745,경상북도 포항시 북구 중흥로 287 (죽도동),054-272-8008,129.3620589,36.0282728
사랑약국,경북,포항북구,우창동로22번길,37636,경상북도 포항시 북구 우창동로22번길 3-3 (우현동),054-247-2069,129.3619778,36.0548037
민생약국,경북,포항북구,불종로,37706,경상북도 포항시 북구 불종로 19 (신흥동),054-247-3374,129.3617912,36.0390168
서진약국,경북,포항남구,포스코대로,37816,경상북도 포항시 남구 포스코대로 345 (대도동),054-283-3174,129.3614838,36.0176868
서독약국,경북,포항남구,상공로,37782,경상북도 포항시 남구 상공로 131 (대도동),054-274-1900,129.3614309,36.0193198
큰사랑약국,경북,포항북구,중흥로,37748,경상북도 포항시 북구 중흥로 265 (죽도동),054-273-6679,129.3606485,36.0266118
해송약국,경북,포항북구,중흥로,37776,경상북도 포항시 북구 중흥로 256 (죽도동),054-277-0667,129.3606378,36.0255963
동해약국,경북,포항북구,용당로,37742,경상북도 포항시 북구 용당로 62 (용흥동),054-273-3396,129.3598448,36.0332649
스마일약국,경북,포항북구,중흥로,37780,"경상북도 포항시 북구 중흥로 228 1층 (죽도동, 이을빌딩)",054-284-0064,129.359018,36.0235081
마트약국,울산,울산북구,진장유통로,44248,울산광역시 북구 진장유통로 64 롯데마트 1층 (진장동),052-288-4702,129.3590146,35.5759996
중앙약국,울산,울산북구,산업로,44238,"울산광역시 북구 산업로 1005 101호, 102호 (연암동)",070-5014-5782,129.3588069,35.5825395
느티나무약국,울산,울산북구,진장유통로,44248,울산광역시 북구 진장유통로 90 (진장동),052-287-7320,129.3587525,35.5791108
신신약국,경북,포항북구,새마을로15번길,37686,경상북도 포항시 북구 새마을로15번길 3-1 (대흥동),054-249-3116,129.3584832,36.0379377
다솜약국,경북,포항남구,중원로,37881,경상북도 포항시 남구 오천읍 중원로 71-9 (오천읍),054-285-0100,129.3584428,36.0185802
헤세드 온누리 약국,경북,포항북구,중흥로,37780,경상북도 포항시 북구 중흥로 212 (죽도동),054-282-7292,129.3579745,36.0221518
마음약국,울산,울산북구,괴정1길,44223,울산광역시 북구 괴정1길 114 1층 (매곡동),052-933-0810,129.3574932,35.6425369
정약국,경북,포항북구,용당로,37742,경상북도 포항시 북구 용당로 18 1층 (용흥동),054-285-3060,129.3571354,36.0299819
더조은약국,울산,울산북구,매산로,44223,울산광역시 북구 매산로 15 1층 (매곡동),052-285-1990,129.3571198,35.6417384
대해약국,경북,포항남구,상공로,37766,경상북도 포항시 남구 상공로 51 삼상빌딩 (상도동),054-277-7224,129.3567938,36.0131372
지원약국,울산,울산북구,명촌로,44254,울산광역시 북구 명촌로 75 미남빌딩 1층 (명촌동),052-283-1871,129.3566091,35.5539732
용흥혜민약국,경북,포항북구,용흥로,37688,경상북도 포항시 북구 용흥로 28 (용흥동),054-232-3186,129.3563032,36.0335915
메디칼약국,경북,포항북구,용흥로,37688,경상북도 포항시 북구 용흥로 30 (용흥동),054-254-4141,129.3561443,36.0336891
연합약국,경북,포항남구,상공로,37768,경상북도 포항시 남구 상공로 43 2층 (상도동),054-272-2981,129.3561426,36.0126269
남부제일약국,경북,포항남구,상공로,37768,"경상북도 포항시 남구 상공로 43 105, 106호 (상도동, 남부시장)",054-282-2366,129.3561426,36.0126269
남부시장약국,경북,포항남구,상공로,37768,경상북도 포항시 남구 상공로 43 (상도동),054-273-9618,129.3561426,36.0126269
쌍사약국,경북,포항남구,상대로,37765,경상북도 포항시 남구 상대로 79 1층 (상도동),,129.3557264,36.0152353
포항약국,경북,포항북구,용흥로,37689,경상북도 포항시 북구 용흥로 33 (용흥동),054-252-5219,129.3556537,36.0336836
새보생약국,울산,울산북구,호계2길,44229,울산광역시 북구 호계2길 7 103호 (호계동),052-295-6020,129.3554238,35.6228217
하나약국,경북,포항북구,포스코대로,37755,경상북도 포항시 북구 포스코대로 288 1층 (죽도동),054-614-7575,129.3553256,36.0200006
우리약국,울산,울산북구,명촌로,44255,"울산광역시 북구 명촌로 80 105호 (명촌동, 평창리비에르3차상가)",052-287-0049,129.35512,35.5537673
한나약국,울산,울산북구,명촌로,44256,"울산광역시 북구 명촌로 85 103호 (명촌동, 평창리비에르아파트2차상가)",052-288-1085,129.3550916,35.5532943
힘찬약국,경북,포항북구,중흥로,37756,경상북도 포항시 북구 중흥로 171 (죽도동),054-254-1177,129.3550787,36.0194847
수약국,경북,포항북구,포스코대로,37754,경상북도 포항시 북구 포스코대로 271 1층 (죽도동),054-272-2416,129.3549606,36.0218158
백민약국,경북,포항북구,중흥로191번길,37753,경상북도 포항시 북구 중흥로191번길 20 (죽도동),054-273-0511,129.3546255,36.0220162
미보건강약국,울산,울산북구,호계로,44229,울산광역시 북구 호계로 228-1 (호계동),052-245-8894,129.3542144,35.6243465
매곡약국,울산,울산북구,매곡1로,44220,울산광역시 북구 매곡1로 15 농소농협 1층 (매곡동),052-294-6212,129.3538047,35.6428478
대학약국,경북,포항북구,중흥로,37757,경상북도 포항시 북구 중흥로 147 (죽도동),054-273-3818,129.3537045,36.0177074
믿음약국,경북,포항북구,대안길,37650,"경상북도 포항시 북구 대안길 44 5층 502호 (용흥동, 우방스포츠프라자)",054-247-4002,129.3528671,36.0411832
녹십자약국,경북,포항북구,포스코대로,37755,경상북도 포항시 북구 포스코대로 254 (죽도동),054-284-3848,129.3522117,36.0216918
동국약국,경북,포항북구,포스코대로,37754,경상북도 포항시 북구 포스코대로 241 (죽도동),054-283-0283,129.3518164,36.0229571
열린문약국,울산,울산북구,동대1길,44227,울산광역시 북구 동대1길 17-1 (호계동),052-298-2022,129.3515959,35.627686
농소약국,울산,울산북구,제내1길,44224,"울산광역시 북구 제내1길 2 1층 104호 (신천동, 필그린쇼핑센터)",052-286-0043,129.351375,35.6313325
선화약국,울산,울산북구,호계로,44227,울산광역시 북구 호계로 298 (호계동),052-293-9366,129.3513564,35.629782
한마음약국,울산,울산북구,호계로,44227,울산광역시 북구 호계로 292 (호계동),052-282-0872,129.3512801,35.6292198
